"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"43,483",0.3767701613,7,1,8,7,ordinary,ordinary
"43,484",0,0,1,1,0,ordinary,ordinary
"43,488",0,1,0,1,0,ordinary,ordinary
"43,491",0,4,4,4,0,ordinary,ordinary
"43,493",0,0,0,2,0,top_10_15,outstanding
"43,494",0.673011667,3,5,1,0,ordinary,ordinary
"43,495",0.6931471806,1,0,2,0,ordinary,ordinary
"43,498",0.6931471806,0,2,4,0,ordinary,ordinary
"43,501",0,3,3,0,0,ordinary,ordinary
"43,503",0.6931471806,1,0,2,1,top_5_10,outstanding
"43,504",0,0,4,2,2,ordinary,ordinary
"43,505",0,1,0,0,0,ordinary,ordinary
"43,507",2.4849066498,2,1,6,1,ordinary,ordinary
"43,509",0,1,0,1,0,ordinary,ordinary
"43,511",0.6931471806,10,0,0,0,ordinary,ordinary
